,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway
4933,Midtown,1.0,1.0,40.761299,-73.98269599999998,739000.0,668.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4934,Midtown,1.5,1.0,40.766174,-73.978516,1990000.0,1365.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4935,Midtown,1.0,1.0,40.760681,-73.976073,925000.0,634.0,1982,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4936,Midtown,3.0,2.0,40.758499,-73.97219799999998,4375000.0,1638.0,2017,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4937,Midtown,1.0,1.0,40.766174,-73.978516,1300000.0,950.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4938,Midtown,2.0,2.0,40.76107800000001,-73.970226,1750000.0,,1957,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4939,Midtown,2.0,1.0,40.760525,-73.972787,1850000.0,1074.0,2003,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4940,Midtown,2.0,2.0,40.761641,-73.97012,1850000.0,212505.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4941,Midtown,2.0,2.0,40.760799,-73.970298,1250000.0,1300.0,1927,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4942,Midtown,2.0,2.0,40.76299,-73.969937,3729000.0,1554.0,1927,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4943,Midtown,1.0,1.0,40.761772,-73.983289,675000.0,550.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4944,Midtown,2.0,1.0,40.765503,-73.979,3600000.0,1021.0,2013,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4945,Midtown,1.0,1.0,40.760188,-73.984362,1350000.0,889.0,2005,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4946,Midtown,2.0,1.0,40.760681,-73.976073,1495000.0,1225.0,1982,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4947,Midtown,1.0,1.0,40.760525,-73.972787,1395000.0,528.0,2006,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4948,Midtown,1.0,1.0,40.761772,-73.983289,635000.0,450.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4949,Midtown,1.0,1.0,40.766174,-73.978516,895000.0,800.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4950,Midtown,1.0,0.0,40.765428,-73.976894,599050.0,336.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4951,Midtown,3.0,2.0,40.765428,-73.976894,2350000.0,1235.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4952,Midtown,1.0,1.0,40.764459,-73.976348,1099000.0,754.0,1969,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4953,Midtown,2.0,2.0,40.762816,-73.977272,1699800.0,1200.0,1963,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4954,Midtown,2.0,2.0,40.762253,-73.970772,1699000.0,111310.0,1916,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4955,Midtown,3.0,2.0,40.761641,-73.97012,2950000.0,212505.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4956,Midtown,2.0,1.0,40.761713,-73.969755,1850000.0,1423.0,1975,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4957,Midtown,5.0,3.0,40.762298,-73.969802,7995000.0,,1922,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4958,Midtown,2.0,2.0,40.765949,-73.977609,2750000.0,,1925,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4959,Midtown,2.0,1.0,40.762999,-73.981277,1100000.0,900.0,1968,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4960,Midtown,2.0,2.0,40.761689000000004,-73.98041500000002,2400000.0,1124.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4961,Midtown,2.0,2.0,40.762733000000004,-73.970731,2395000.0,1700.0,1929,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4962,Midtown,2.0,1.0,40.765503,-73.979,3595000.0,1037.0,2013,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4963,Midtown,1.0,1.0,40.764499,-73.974502,2000000.0,782.0,1907,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4964,Midtown,2.0,2.0,40.761713,-73.969755,2095000.0,1423.0,1975,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4965,Midtown,2.0,1.0,40.756706,-73.977099,1465000.0,848.0,2005,10036.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4966,Midtown,2.0,2.0,40.761713,-73.969755,2250000.0,1333.0,1975,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4967,Midtown,2.0,2.0,40.761641,-73.97012,2800000.0,212505.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4968,Midtown,2.0,2.0,40.761713,-73.969755,1895000.0,1208.0,1975,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4969,Midtown,2.0,1.0,40.766174,-73.978516,1225000.0,830.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4970,Midtown,1.0,1.0,40.759335,-73.97074,875000.0,800.0,1951,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4971,Midtown,2.0,2.0,40.761641,-73.97012,1700000.0,1250.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4972,Midtown,2.0,2.0,40.766201,-73.978599,3888000.0,1350.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4973,Midtown,1.0,1.0,40.761772,-73.983289,650000.0,500.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4974,Midtown,2.0,1.0,40.764499,-73.974502,3595000.0,1155.0,1907,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4975,Midtown,2.0,1.0,40.758499,-73.97219799999998,2765000.0,1375.0,2017,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4976,Midtown,1.0,1.0,40.764459,-73.976348,1230000.0,846.0,1969,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4977,Midtown,2.0,2.0,40.761641,-73.97012,1495000.0,212505.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4978,Midtown,2.0,1.0,40.764198,-73.97979699999998,1595000.0,916.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4979,Midtown,1.0,1.0,40.762999,-73.981277,899000.0,800.0,1968,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4980,Midtown,2.5,2.0,40.764198,-73.97979699999998,2195000.0,1200.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4981,Midtown,2.0,1.0,40.760681,-73.976073,1195000.0,980.0,1982,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4982,Midtown,1.0,1.0,40.761772,-73.983289,675000.0,600.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4983,Midtown,2.0,1.0,40.761689000000004,-73.98041500000002,1769000.0,904.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4984,Midtown,2.0,2.0,40.761641,-73.97012,1495000.0,212505.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4985,Midtown,3.0,2.0,40.763246,-73.976141,2750000.0,1489.0,2008,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4986,Midtown,1.0,1.0,40.764499,-73.974502,2195000.0,782.0,1907,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4987,Midtown,1.0,1.0,40.760799,-73.970298,550000.0,500.0,1927,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4988,Midtown,2.0,1.0,40.762298,-73.973899,2995000.0,1138.0,1983,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4989,Midtown,2.0,1.0,40.764198,-73.97979699999998,1495000.0,865.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4990,Midtown,2.0,1.0,40.758499,-73.97219799999998,2450000.0,1140.0,2017,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4991,Midtown,2.0,1.0,40.758499,-73.97219799999998,3750000.0,1375.0,2017,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4992,Midtown,1.0,1.0,40.764499,-73.976196,1150000.0,846.0,1969,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4993,Midtown,1.5,1.0,40.761641,-73.97012,1100000.0,850.0,1925,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4994,Midtown,1.5,1.0,40.765547,-73.976652,3000000.0,962.0,1918,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4995,Midtown,1.5,1.0,40.762298,-73.973899,1650000.0,1052.0,1983,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4996,Midtown,1.0,1.0,40.762816,-73.977272,1100000.0,694.0,1963,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4997,Midtown,1.0,0.0,40.7645,-73.9744,1650000.0,580.0,1907,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4998,Midtown,2.0,1.0,40.762298,-73.973899,2250000.0,1127.0,1983,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
4999,Midtown,1.0,0.0,40.765428,-73.976894,675000.0,406.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5000,Midtown,1.0,1.0,40.765941,-73.980289,825000.0,800.0,1885,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5001,Midtown,1.0,1.0,40.765941,-73.980289,735000.0,167076.0,1885,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5002,Midtown,1.0,1.0,40.761772,-73.983289,769000.0,550.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5003,Midtown,1.0,1.0,40.761772,-73.983289,749999.0,511.0,1927,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5004,Midtown,2.0,1.0,40.76054600000001,-73.976495,3650000.0,1194.0,2014,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5005,Midtown,1.0,1.0,40.762816,-73.977272,935000.0,800.0,1963,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5006,Midtown,2.0,1.0,40.765428,-73.976894,1250000.0,928.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5007,Midtown,1.0,0.0,40.761713,-73.969755,840000.0,513.0,1975,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5008,Midtown,1.0,0.0,40.764198,-73.97979699999998,795000.0,472.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5009,Midtown,1.0,0.0,40.766055,-73.977935,649000.0,,1940,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5010,Midtown,1.0,0.0,40.764943,-73.977149,795000.0,601.0,1926,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5011,Midtown,2.0,1.0,40.764198,-73.97979699999998,1399000.0,725.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5012,Midtown,1.0,1.0,40.766677,-73.979737,1150000.0,675.0,1963,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5013,Midtown,2.0,1.0,40.760681,-73.976073,1695000.0,973.0,1982,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5014,Midtown,1.0,1.0,40.76054600000001,-73.976495,3399999.0,1200.0,2014,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5015,Midtown,1.0,0.0,40.761641,-73.97012,925000.0,212505.0,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5016,Midtown,1.0,1.0,40.760525,-73.972787,1595000.0,940.0,2003,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5017,Midtown,1.0,1.0,40.7645,-73.9744,1350000.0,529.0,1907,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5018,Midtown,2.0,1.0,40.765547,-73.976652,2800000.0,808.0,1918,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5019,Midtown,1.0,0.0,40.764198,-73.97979699999998,795000.0,475.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5020,Midtown,1.0,0.0,40.762894,-73.985001,599000.0,580.0,1960,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5021,Midtown,1.0,0.0,40.762894,-73.985001,529000.0,560.0,1960,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5022,Midtown,2.0,1.0,40.762298,-73.973899,1900000.0,1127.0,1983,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5023,Midtown,1.0,0.0,40.7592,-73.976083,1875000.0,674.0,1976,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5024,Midtown,1.0,1.0,40.760799,-73.970298,925000.0,,1927,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5025,Midtown,1.0,0.0,40.764241,-73.979743,849000.0,530.0,1987,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5026,Midtown,1.0,0.0,40.765428,-73.976894,750000.0,500.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5027,Midtown,1.0,0.0,40.7645,-73.9744,1495000.0,531.0,1907,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5028,Midtown,1.0,0.0,40.765428,-73.976894,680000.0,336.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5029,Midtown,1.0,0.0,40.766174,-73.978516,825000.0,400.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5030,Midtown,1.0,0.0,40.762816,-73.977272,795000.0,476.0,1963,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5031,Midtown,1.0,0.0,40.765428,-73.976894,660000.0,400.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5032,Midtown,2.0,1.0,40.761699,-73.97039699999998,1565000.0,,1926,10022.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5033,Midtown,1.0,0.0,40.765428,-73.976894,880000.0,556.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5034,Hells-Kitchen,6.5,4.0,40.770165999999996,-73.98867,32000000.0,5211.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5035,Hells-Kitchen,1.0,0.0,40.768982,-73.987525,340000.0,350.0,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5036,Hells-Kitchen,5.0,4.0,40.770165999999996,-73.98867,13810000.0,3405.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5037,Hells-Kitchen,5.0,4.0,40.770165999999996,-73.98867,11970000.0,3009.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5038,Hells-Kitchen,5.0,4.0,40.770165999999996,-73.98867,12950000.0,3128.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5039,Hells-Kitchen,4.0,3.0,40.770165999999996,-73.98867,9455000.0,2420.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5040,Hells-Kitchen,4.0,3.0,40.770165999999996,-73.98867,8435000.0,2538.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5041,Hells-Kitchen,1.0,0.0,40.765972,-73.984545,420000.0,,1945,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5042,Hells-Kitchen,1.0,0.0,40.768982,-73.987525,425000.0,,1930,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5043,Hells-Kitchen,2.0,3.0,40.764625,-73.984883,3500000.0,1650.0,1979,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5044,Hells-Kitchen,3.0,3.0,40.766989,-73.984603,4095000.0,1647.0,1978,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5045,Hells-Kitchen,3.0,2.0,40.770165999999996,-73.98867,4970000.0,1782.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5046,Hells-Kitchen,1.0,1.0,40.764801,-73.989097,999000.0,585.0,1940,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5047,Hells-Kitchen,4.0,3.0,40.770165999999996,-73.98867,7530000.0,2304.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5048,Hells-Kitchen,3.0,3.0,40.769302,-73.987553,2300000.0,1637.0,2008,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5049,Hells-Kitchen,2.0,2.0,40.76475900000001,-73.988454,1999000.0,972.0,,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5050,Hells-Kitchen,3.0,2.0,40.770165999999996,-73.98867,7495000.0,2517.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5051,Hells-Kitchen,1.0,0.0,40.766805,-73.984776,649000.0,585.0,1929,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5052,Hells-Kitchen,1.0,0.0,40.762848,-73.988998,550000.0,500.0,1989,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5053,Hells-Kitchen,2.0,1.0,40.767962,-73.984573,925000.0,850.0,1982,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5054,Hells-Kitchen,2.0,2.0,40.766825,-73.984237,3250000.0,1345.0,1978,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5055,Hells-Kitchen,1.0,1.0,40.764557,-73.994393,1200000.0,803.0,2015,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5056,Hells-Kitchen,1.0,0.0,40.7644,-73.99389599999998,850000.0,577.0,2015,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5057,Hells-Kitchen,1.0,1.0,40.762793,-73.98765,1165000.0,769.0,1988,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5058,Hells-Kitchen,2.0,3.0,40.765701,-73.987602,2950000.0,1333.0,2019,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5059,Hells-Kitchen,3.0,3.0,40.770165999999996,-73.98867,6390000.0,2221.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5060,Hells-Kitchen,1.0,0.0,40.762882,-73.988491,579900.0,443.0,1988,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5061,Hells-Kitchen,2.0,1.0,40.766799,-73.9897,1195000.0,870.0,2008,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5062,Hells-Kitchen,2.0,2.0,40.766989,-73.984603,2290000.0,1014.0,1978,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5063,Hells-Kitchen,2.0,2.0,40.766825,-73.984237,2500000.0,1050.0,1978,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5064,Hells-Kitchen,4.0,1.0,40.763197999999996,-73.99069899999998,3449900.0,4923.0,1910,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5065,Hells-Kitchen,2.0,2.0,40.764625,-73.984883,2099000.0,1039.0,1979,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5066,Hells-Kitchen,2.0,2.0,40.764625,-73.984883,1850000.0,1039.0,1979,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5067,Hells-Kitchen,2.0,2.0,40.766799,-73.984199,3500000.0,1342.0,1978,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5068,Hells-Kitchen,2.0,1.0,40.767962,-73.984573,1680000.0,850.0,1982,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5069,Hells-Kitchen,3.0,2.0,40.770165999999996,-73.98867,5535000.0,1774.0,,10001.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5070,Hells-Kitchen,3.0,3.0,40.769302,-73.987553,2295000.0,1635.0,2008,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5071,Hells-Kitchen,3.0,2.0,40.766799,-73.984199,3400000.0,1355.0,1978,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5072,Hells-Kitchen,2.0,2.0,40.76475900000001,-73.988454,1599000.0,1237.0,,10019.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5073,Tudor-City,3.0,4.0,40.746299,-73.972702,3300000.0,2140.0,1989,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5074,Tudor-City,2.0,2.0,40.745156,-73.971835,1395000.0,1012.0,1984,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5075,Tudor-City,1.0,1.0,40.747678,-73.976479,700000.0,800.0,1960,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5076,Tudor-City,2.0,1.0,40.745156,-73.971835,1149000.0,1001.0,1984,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5077,Tudor-City,3.0,3.0,40.746299,-73.972702,2399888.0,1775.0,1989,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5078,Tudor-City,2.0,2.0,40.746798999999996,-73.97350300000002,1450000.0,1015.0,2001,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5079,Tudor-City,3.0,2.0,40.7474,-73.9714,3340000.0,1564.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5080,Tudor-City,2.0,3.0,40.746299,-73.972702,2300000.0,1556.0,1989,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5081,Tudor-City,1.0,1.0,40.746653,-73.97577199999998,665000.0,770.0,1963,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5082,Tudor-City,2.0,2.0,40.746798999999996,-73.97350300000002,1865000.0,1295.0,2001,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5083,Tudor-City,2.0,2.0,40.7485,-73.975898,2915000.0,1265.0,2017,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5084,Tudor-City,2.0,2.0,40.745691,-73.971226,1350000.0,1085.0,1989,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5085,Tudor-City,3.0,2.0,40.7474,-73.9714,3235000.0,1452.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5086,Tudor-City,2.0,2.0,40.748497,-73.97579,1900000.0,1111.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5087,Tudor-City,2.0,2.0,40.748497,-73.97579,2725000.0,1300.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5088,Tudor-City,1.0,1.0,40.745691,-73.971226,850000.0,700.0,1989,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5089,Tudor-City,1.0,1.0,40.745156,-73.971835,850000.0,700.0,1984,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5090,Tudor-City,2.0,2.0,40.74848,-73.975698,2190000.0,1077.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5091,Tudor-City,2.0,2.0,40.748497,-73.97579,2270000.0,1155.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5092,Tudor-City,1.0,1.0,40.746824,-73.97711600000002,699000.0,850.0,1955,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5093,Tudor-City,2.0,2.0,40.748497,-73.97579,2225000.0,1151.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5094,Tudor-City,3.0,2.0,40.7474,-73.9714,2795000.0,1622.0,2019,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5095,Tudor-City,1.0,1.0,40.748296,-73.971642,690000.0,900.0,1955,10017.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5096,Tudor-City,2.0,2.0,40.745492999999996,-73.976794,1799000.0,1248.0,2007,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5097,Tudor-City,1.0,1.0,40.746798999999996,-73.97350300000002,765000.0,635.0,2001,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5098,Tudor-City,2.0,1.0,40.745691,-73.971226,1150000.0,895.0,1989,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
5099,Tudor-City,2.0,2.0,40.746798999999996,-73.97350300000002,1355000.0,1041.0,2001,10016.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
