,price,address,logitude,latitude,zipcode,rent,sale,size,year built,bed,bath,Neighborhood,page_url,description
56,795000.00,"558 W 150th St # 202, New York, NY 10031",-73.947303,40.828998,10031,0,1,782,1910,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/558-W-150th-St-202-New-York-NY-10031/2086313056_zpid/,"For sale: $795,000. All-new luxury one bedroom in Harlem
ANTICIPATED J-51 TAX ABATEMENT THROUGH 2029

Purchased as a 2 bedroom rental, this unit is now a TRIPLE MINT 1bed + bonus room condo. Enjoy lux finishes, high-end appliances by Bertazzoni, Bosch, and Liebherr, gorgeous natural lighting, 9'+ ceilings, in-unit washer/dryer hookup, white brick walls, and more. 

This unit is perfect for those looking for minimalist, luxury living in a rapidly developing, accessible neighborhood. The heart of the city is at your fingertips, with access to a 1 train and A/C/B/D express stops. Residents enjoy close proximity to Riverside Park and Jackie Robinson Park, with trendy restaurants and bars already just around the corner. Whether as an investment unit or as your new home, this is a savvy purchase you shouldn't miss out on!

The complete offering terms are in a plan available from Sponsor. File # CD-17-0286."
57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=252455514,NaN
58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=154074733,NaN
59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=251503278,NaN
60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=249338322,NaN
61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=294984527,NaN
62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=249010878,NaN
63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=271318778,NaN
64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=250649807,NaN
65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=154074680,NaN
66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetail/AuthRequired.htm?r=pfc&zpid=241895477,NaN
67,2000000.00,"944 Saint Nicholas Ave, New York, NY 10032",-73.940573,40.832685,10032,0,1,3213,1899,5,4,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/944-Saint-Nicholas-Ave-New-York-NY-10032/31553428_zpid/,"For sale: $2,000,000. Held by the current owners for the past 8 years, this well maintained, 21'+/- wide, 19th century, two family limestone townhouse, loaded with period details including original floors, wainscoting and pocket doors, boasts 12 rooms, 5 bedrooms, 3.5 bathrooms and high ceilings throughout! The ground level unveils a floor-through apartment, having a separate entrance below the front stoop, beginning with an entrance foyer, 8'+/- ceilings, and consisting of a large bedroom possessing a decorative fireplace, an open kitchen that includes dishwasher, a living/dining area, a full bathroom having a tub, and a washer/dryer. The parlor floor has 11'+/- ceilings and has an entrance foyer, a sitting room in the front having a decorative fireplace, a gorgeous center hall having a decorative fireplace, a living room in the rear having a decorative fireplace and a powder room. The 3rd floor has 10'+/- ceilings and is made up of an open kitchen equipped with a dishwasher plus a dining area having a decorative fireplace towards the front, a full hall bathroom and 2 bedrooms in the rear. The 4th floor has 9'4+/- ceilings and incorporates 2 more bedrooms including a master bedroom having an enormous en-suite master bathroom under a skylight. The cellar, accessible from either the garden apartment or from the triplex by way of common interior stairs, has 7'3+/- ceilings and features a recreation room & laundry room in the rear as well as the boiler & meter closets in the front. SELLER HAS A CERTIFICATE OF NO OBJECTION FOR CURRENT 2 FAMILY USE. BANK FINANCEABLE! CAN BE DELIVERED VACANT!! Conveniently located 2 blocks from West 155th Street for the C train, Harlem River Drive and the Macombs Dam Bridge to the Major Deegan Expressway & Yankee Stadium. A 10 minute walk from New York Presbyterian Columbia University Hospital and a 10 minute drive from the Gateway Center Mall."
68,199000.00,"1993 Amsterdam Avenue Unit 64 # 64, New York, NY 10032",-73.94096,40.833762,10032,0,1,--,No Data,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/1993-Amsterdam-Avenue-Unit-64-64-New-York-NY-10032/2086915069_zpid/,"For sale: $199,000. "
69,125000.00,"526 W 158th St APT 63, New York, NY 10032",-73.943199,40.8339,10032,0,1,650,1925,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/526-W-158th-St-APT-63-New-York-NY-10032/2085699518_zpid/,"For sale: $125,000. CASH ONLY - Great Opportunity to own a turnkey 2 bedrooms HDFC Coop in Manhattan. Cozy unit located in a clean and quiet walk-up building (6th floor). Walking distance to 1 train, local buses, shopping area and more...



- This unit is being sold ""as is"" condition. 

- $1,050 monthly maintenance (heat & hot water included)

- Maximum income allowed of $87,720 for individuals, $100,200 for of 2 and $112,680 for of 3. 

- 30% Flip Tax 

- CASH Only

- Subletting NOT allowed

- Dogs allowed (20 lbs less)



*Buyer's Agent CYOF"
70,NaN,NaN,-73.942803,40.833353,NaN,NaN,NaN,--,1904,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/513-W-157th-St-10032-New-York-NY-10032/98976174_zpid/,NaN
71,NaN,NaN,-73.943199,40.8339,NaN,NaN,NaN,900,1925,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/526-W-158th-St-APT-51-New-York-NY-10032/2106069796_zpid/,NaN
72,215000.00,"1993 Amsterdam Ave APT 63, New York, NY 10032",-73.941001,40.833698,10032,0,1,600,1907,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/1993-Amsterdam-Ave-APT-63-New-York-NY-10032/2126661887_zpid/,"For sale: $215,000. MOTIVATED SELLER





HDFC   Income-Restricted Co-op



Walk-up building-5 flights up     (no neighbor above and lots of sunlight)

3 split bedrooms-1 king size, 1 queen, 1 full     (Convenient for roommate)

Galley kitchen-dishwasher can be added, but no washing machine

(Wall between kitchen and living room can be partially opened)

High ceilings

No pets

Apt needs some start-up renovation, before move-in



Building is undergoing many improvements: 

New hallway lighting and security cameras installed

Laundry room, storage lockers, and a meeting room are planned



Financing available



Income restrictions as follows:  GROSS income, not ADJUSTED

1 person=$75,600

2 or more=$83,000



Federal tax returns must be provided for 2most recent filings"
73,234999.00,"409 Edgecombe Ave APT 3G, New York, NY 10032",-73.940101,40.829399,10032,0,1,--,1917,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/409-Edgecombe-Ave-APT-3G-New-York-NY-10032/2086707142_zpid/,"For sale: $234,999. Back on the Market at a reduced price....Spacious, sunny one bedroom facing West ...Make one of the most notable and history rich buildings in Harlem your home. Affordable and landmarked, 409 Edgecombe Avenue is an H.F.D.C. With old world charm and details that gracefully adorn the elegant lobby and many of the units...* Original details and new parquet wood floors throughout...* Upgraded apartment electrical wiring...Upgraded plumbing...* Bedroom easily fits King size bed...* Classic bathroom with soaking tub...* Tall windows that makes the rooms light and breezy... North & west facing windows...* Kitchen has new tile and cabinetry may need updating with your own personal touch...* This building is replete with a Part-time Doorman, two Elevators, Laundry Center, Live-in Super...* PETS are welcome...* Easy commute to midtown or the Bronx via the various options offered by public transportation C, B, D and A subway lines, M3 M2 bus lines or shop and eat in your neighborhood.... *Bank financing through Amalgamated Bank...* Sold ""As Is""...* This is an H.D.F.C. Coop building that has strict This is an H.D.F.C. Coop building that has strict Income limits AREA MEDIAN INCOME(AMI) for Person - $87,7202 People People People People People - $145,200"
74,NaN,NaN,-73.942744,40.83252,NaN,NaN,NaN,--,1930,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/501-W-156th-St-APT-41-New-York-NY-10032/219709103_zpid/,NaN
75,199000.00,"1993 Amsterdam Ave APT 64, New York, NY 10032",-73.941001,40.833698,10032,0,1,600,1907,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/1993-Amsterdam-Ave-APT-64-New-York-NY-10032/2088584522_zpid/,"For sale: $199,000. Two Bedrooms, Living Room, Kitchen, Bath, HFDC Coop, located in Washington Heights Area, Walk up Apart, Low Maint, Needs Lots and Lots of TLC,  Prior to showings must submit proof of funds or pre-approval to listing agents. Call for Income requirements"
76,NaN,NaN,-73.942636,40.834993,NaN,NaN,NaN,2400,1920,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/553-W-159th-St-New-York-NY-10032/31553540_zpid/,NaN
77,285000.00,"535 W 160th St APT 5B, New York, NY 10032",-73.942199,40.835601,10032,0,1,700,1910,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/535-W-160th-St-APT-5B-New-York-NY-10032/2093233504_zpid/,"For sale: $285,000. Brilliant Sunlight! Awesome views . Neat and Clean  2.5 bed - Worth the 5th floor walkup.  One VERY LARGE bedroom another LARGE bedroom PLUS extra room with closet for 3rd bedroom or office. NEW Spacious Eat in Kitchen with open counter to Living room. New Tiled bath. High Ceilings.Pretty building on adorable street. AMAZING location -Steps to subway and busses. You will fall in love with this apartment. Well run HDFC Building, ALL CASH SALE - READY GROUP - Call/Text Agent for access at OH - Janet - READY GROUP"
78,1425000.00,"554 W 161st St, New York, NY 10032",-73.941926,40.835836,10032,0,1,3470,1901,6,4,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/554-W-161st-St-New-York-NY-10032/31553554_zpid/,"For sale: $1,425,000. This beautiful 2-family townhouse, which is 17 feet wide and has 10-foot ceilings on the Parlor floor, was built in the first decade of the 20th Century and retains period features including original fireplaces and crown molding. 

The property will require a renovation, and represents a great opportunity for a prospective buyer to move into the heart of Washington Heights for a very reasonable price. It comes with Certificate of Occupancy and will be delivered vacant at closing.

The property sits in a rent-centric neighborhood of Washington Heights, close to New York Presbyterian Hospital and Columbia Medical Center and between the Jumel Terrace Historic District and Audubon Park Historic District. The C line 163rd Street subway station is just around the corner, and the 1 line 157th Street station is four blocks away. It is just a short walk to High Bridge Park, and shopping, restaurants, the post office and amenities along the Broadway corridor are within easy walking distance."
79,NaN,NaN,-73.938268,40.835348,NaN,NaN,NaN,4552,1895,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/427-W-162nd-St-New-York-NY-10032/31553482_zpid/,NaN
80,459000.00,"15 Fort Washington Ave APT 4B, New York, NY 10032",-73.944801,40.835498,10032,0,1,1200,1912,3,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/15-Fort-Washington-Ave-APT-4B-New-York-NY-10032/2096350134_zpid/,"For sale: $459,000. This is a HDFC CO-OP. This is a 3 bedroom and 1 bath unit.  Two of the bedrooms are large and can accomodate king size bedroom sets as the 3rd bedroom a full size bed. The unit needs work but affords great space approximately 1200sq ft) and nice views. The building is well maintained and has good financials. The building follows the 120% area median guideline. Contact me for more details on qualification."
81,550000.00,"515 Edgecombe Ave # 45-46, New York, NY 10032",-73.940101,40.832599,10032,0,1,1200,1923,3,2,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/515-Edgecombe-Ave-45-46-New-York-NY-10032/2088156531_zpid/,"For sale: $550,000. Spacious and Bright Convertible 3 Bedroom/2 Bath Apartment for Sale!

Although currently configured as a 2 bedroom (wall was removed to enlarge the living room), it can easily be converted back. The apartment is approximately 1200 sq ft and has a high ceilings and hardwood flooring along with good closet space. There are two windowed bathrooms with original prewar tiles and large tubs as well as a modern windowed galley kitchen with a stainless steel refrigerator AND stacked washer machine and dryer. The bedrooms each accommodate a king sized bed with room for more. 
Please note that this is a walkup building. 
THIS IS NOT AN HDFC, THERE ARE NO INCOME RESTRICTIONS."
82,NaN,NaN,-73.943199,40.8339,NaN,NaN,NaN,850,1925,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/526-W-158th-St-APT-23-New-York-NY-10032/2106089718_zpid/,NaN
83,299000.00,"409 Edgecombe Ave APT 11G, New York, NY 10032",-73.940037,40.829371,10032,0,1,650,1917,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/409-Edgecombe-Ave-APT-11G-New-York-NY-10032/72535688_zpid/,"For sale: $299,000. Upon entering this home you are greeted by a light-drenched open view. This prewar, high floor one bedroom is located on a tree-lined street in the Sugar Hill neighborhood. Natural sunlight graces the living room and bedroom through dual pane west facing windows. The windowed eat-in kitchen has plenty of counter space for food preparation.

Landmarked 409 Edgecombe sits above Coogan's Bluff high above the Harlem River Valley. Enjoy living steps from peaceful Jackie Robinson Park, The Grange and Yankee Stadium.
 
Amenities include part-time doorman, resident super, and on-site laundry. 

Pets are welcomed, meow meow, woof, woof (30 lbs max)

This is an HDFC cooperative with restrictions based on 120% Area Median strictly adhered to. Maximum gross for households of one: $87,720; for two: $100,200; for three: $112,680; for four: $125,160.

Convenient to A,B,C,D, M4 transportation.

Bank financing through Amalgamated Bank.

Sold 'AS IS'"
84,375000.00,"1989 Amsterdam Ave APT 41, New York, NY 10032",-73.941195,40.833723,10032,0,1,900,1910,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/1989-Amsterdam-Ave-APT-41-New-York-NY-10032/2087549754_zpid/,"For sale: $375,000. Move right into this clean, spacious two bedroom HDFC co-op unit with many updates!  Beautiful new hardwood floors, high ceilings, new french doors, EIK with all new kitchen appliances and lots of modern cabinets.  Bathroom has updated toilet and cabinet. Many updated closets. Great walk-up pre-war building is clean and secured with security cameras, live-in super, new front door, key fob, wireless intercom, and new modern mailboxes.  Basement is updated. Conveniently located to all shopping, dining, buses, A, B, 1, 3 trains, and Columbia Presbyterian Medical Center/Hospital. Maintenance is $442.75. HDFC income restrictions apply.  ""AS IS"".  Requires all cash transaction."
85,425000.00,"664 W 161st St APT 5E, New York, NY 10032",-73.945602,40.837398,10032,0,1,--,1916,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/664-W-161st-St-APT-5E-New-York-NY-10032/2086857149_zpid/,"For sale: $425,000. Two Bedroom, One Bath HDFC Coop Apt for sale! This building is a Housing Development Fund Corporation (HDFC) with a Section 576 Housing Law of Private Housing Finance income requirement. Board Approval required. Income restriction applies.The property will require a rehab. This is a great opportunity to make it your own style! This is a six story elevator prewar building with 42 units, built in 1912. The building has a private community room and outdoor bar-b-que area with abundant umbrella tables and chairs to sit back with family and friends to enjoy during the spring and summer seasons. This apartment has a full kitchen space, living room with large windows welcoming natural light away from front building entrance traffic. This is a rare opportunity to buy in exquisite prewar coop building between prestigious Fort Washington Avenue and Riverside Drive in historic Washington Heights neighborhood... the highest peak in Manhattan and with tons of green parks and historical sites with remembrances of the American Revolutionary War of 1776. Washington Heights has a strong neighborhood feel with various diverse cuisine, new restaurants and cafs and a favorite for movie producers as it still has the old world New York City urban feel."
86,275000.00,"526 W 158th St APT 25, New York, NY 10032",-73.943214,40.833931,10032,0,1,750,1925,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/526-W-158th-St-APT-25-New-York-NY-10032/114409433_zpid/,"For sale: $275,000. Great Opportunity to own a turnkey two bedrooms HDFC Coop in Manhattan. Move right into your spacious mint condition and recently renovated two bedrooms HDFC coop in Washington Heights section. Cozy unit located in a clean and quiet walk-up building (2nd floor). Walking distance to 1 train, local buses, shopping area and more... Maximum income allowed of $87,720  for individuals, $100,200 for of 2 and $112,680 for of 3. 30% Flip Tax - $250 Application Fee. ONLY CASH BUYERS. $1,050 monthly maintenance which includes heat and hot water. Sublease NOT allowed.			

24hrs notice required. Please confirm showing via txt message, phone call or email"
87,340000.00,"474 W 158th St APT 3, New York, NY 10032",-73.9402,40.832698,10032,0,1,596,No Data,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/474-W-158th-St-APT-3-New-York-NY-10032/2085663906_zpid/,"For sale: $340,000. Don't miss this incredible opportunity to build your dream home in Washington Heights. First time on the market for this blank canvas! Two bedroom one bathroom with generous living room and open kitchen concept. This building has it all. Laundry room, bike racks, storage lockers, courtyard, live in super, video surveillance and the list goes on. Non-HDFC COOP with strong financials."
88,700000.00,"430 W 154th St APT 3, New York, NY 10032",-73.942967,40.830436,10032,0,1,1188,1899,2,2,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/430-W-154th-St-APT-3-New-York-NY-10032/31553165_zpid/,"For sale: $700,000. Welcome to the heart of Harlem! This two (2) bedroom two (2) full bathroom condominium in a beautiful brownstone located on a tree lined street on 154th St., between St. Nicholas and Amsterdam Avenues, boast beauty and  charm and is tucked away in the Hamilton Heights section of Sugar Hill. This unit offers a washer/dryer, dishwasher, microwave, wood burning fireplace, for those cold winter nights, and a 137 Sqft., private balcony. This condo would be an excellent home or rental property with great income potential.  The common charges are reasonable, and there are no current  real estate taxes due to the existing 421A tax abatement which expires in 2019. Transportation wise, the IND C train stop is one block away at 155th Street and St. Nicholas Avenue and the IRT 1/9 train stops at 157th Street Broadway. There are also numerous MTA bus routes along St. Nicholas,  and Amsterdam Avenues, as well  as the Broadway corridor."
89,NaN,NaN,-73.943397,40.832298,NaN,NaN,NaN,--,1908,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/512-W-156th-St-APT-22-New-York-NY-10032/2086784002_zpid/,NaN
90,250000.00,"515 Edgecombe Ave APT 1, New York, NY 10032",-73.940101,40.832599,10032,0,1,--,1923,1,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/515-Edgecombe-Ave-APT-1-New-York-NY-10032/2119696442_zpid/,"For sale: $250,000. An Oasis in Hamilton Heights. For those seeking quiet, this prewar one bedroom has its own private entrance. The home is fully renovated and ready for move in. There is a windowed kitchen with dishwasher. There is a separate dining area and a bathroom with subway tile. The living room is spacious with hardwood floors and the unit faces both south and north and has good storage space. This apartment is ideally located a couple of blocks from the C and the 1 train, close to Columbia Presbyterian and across the street from Coogans Bluff. It is also a couple of blocks from Jackie Robinson Park. THIS IS NOT AN HDFC.."
91,499999.00,"474 W 158th St APT 44, New York, NY 10032",-73.940225,40.832667,10032,0,1,--,1910,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/474-W-158th-St-APT-44-New-York-NY-10032/72535793_zpid/,"For sale: $499,999. This will not last! Lender financing available at rock bottom interest rates allowing for a total monthly payment of only $2600. Don't miss an opportunity like this to become a homeowner. This beautiful light and air-filled two-bedroom co-op has recently had a stunning kitchen and bathroom renovation with thought and attention paid to every detail maximizing your usage of both rooms. Special in-unit features include almost 10-foot loft-like ceilings, exposed brick, hardwood floors and full-sized stainless steel kitchen appliances including a dishwasher. Currently being used as a humungous one bedroom, you can elect to put up a wall and have two queen-sized bedrooms or keep it open with future possibility. Located on the fourth floor of this walk-up building, you can rest assured there is no better journey worth taking than the one to the place you can truly call home .

Location, Location, Location! Situated right above Harlem and the start of Washington Heights there are countless neighborhood amenities including bars, restaurants, supermarkets, shopping, parks and famous sites like the Morris Jumel Mansion and Sylvan Terrace. Conveniently located within close proximity to the C train as well as the A,B,D,1 and multiple bus services.

This pet-friendly, well-maintained co-op at 474 West 158th Street is not an HDFC and has excellent financials. Building amenities include common garden, bike storage, storage units, laundry room with new machines (as of a few months ago) and excellent super. Allowable purchase structures include co-purchasing, parents buying for children and pied-a-terre."
92,300000.00,"527 W 160th St APT 1C, New York, NY 10032",-73.941902,40.835498,10032,0,1,--,1910,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/527-W-160th-St-APT-1C-New-York-NY-10032/2086853715_zpid/,"For sale: $300,000. exclusive cozy two bedroom coop for sale. this spacious well maintained apt is suitable for your lifestyle. coop is located on the first floor of a well maintained building. excellent opportunity. coop is located in the area of washington heights, district school six. coop is steps away from columbia presbyterian hospital, restaurants, supermarkets, shops, fitness, library. easy to commute a,c,1 line are baby steps away! location. location, location is great! laundry room area coming soon!

maintenance $600.00 a month
30/70 flip tax
cash buyers welcome
financial status of coop excellent!
well maintained building
board supervised
board approval"
93,NaN,"526 W 158th St APT 42, New York, NY 10032",NaN,NaN,10032,NaN,NaN,NaN,NaN,2,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/526-W-158th-St-APT-42-New-York-NY-10032/2102420752_zpid/,"Zestimate® Home Value: $415,912. 526 West 158 Street apt 42 Asking $400,000.

Beautiful 2 bedroom for sale in the heart of Washington Heights. The unit has been completely renovated and still looks like someone just moved in. 1 and half blocks away from the Subway (1 Train). Near Planet fitness, Juice bar, Supermarkets and local Banks.

This is a walk-up and a income restricted property to get in ($76,200 for individuals, $87,000 for of 2 and $97,920 for of 3) 

CASH ONLY OFFER"
94,540000.00,"930 Saint Nicholas Ave APT 48, New York, NY 10032",-73.940723,40.831726,10032,0,1,900,1910,4,1,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/930-Saint-Nicholas-Ave-APT-48-New-York-NY-10032/72540999_zpid/,"For sale: $540,000. This Prewar building is located in the heart of Washington Heights along the ridge of the renown Highbridge park. Located on the 4th floor  of an elevator building, this 4 bedroom coop is currently being used as a 3 bedroom and is equipped with hardwood floors, 8' ceilings, and windows throughout. The kitchen is an open concept and fitted with black faced appliances, granite countertops, an all in one washer-dryer, and dishwasher! The building includes a live-in super, a common laundry room, bike & storage available for rent, as well as a private community garden out back. The building is also pet-friendly (restrictions apply) & allows subleasing (after 2 years w/ board approval). Your new home would provide access to the A/B/C/D train, XM3 & X6 buses, as well as a short walk to the Macombs Dam Bridge which leads you right into the Bronx & Yankee Stadium. Unit #47 is also for sale and can be combined ONLY if it is legally made into one unit."
95,3300000.00,"815 Riverside Dr, New York, NY 10032",-73.945999,40.835498,10032,0,1,4384,1930,5,7,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/815-Riverside-Dr-New-York-NY-10032/2097009603_zpid/,"For sale: $3,300,000. Allowed usable floor area: 7,856

Usable floor area as built: 4,400

Six Families (great potential to restore to 10 family)

Private car garage



Building: 37 ft x 39 ft

Lot:  73.58 ft x 45.08 ft

Zoning: R8

Certificate of Occupancy: Six Families.

Monthly Taxes: 1,176



Near: Columbia Medical School

          Presbyterian Hospital

          City College

          Columbia University ( Main Campus)

            Yeshiva University

          Trains: A, C #1 steps to 157th Street Subway station

Showing by appointment only."
96,2150000.00,"508 W 169th St, New York, NY 10032",-73.937219,40.840569,10032,0,1,2052,1899,9,6,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/508-W-169th-St-New-York-NY-10032/31553595_zpid/,"For sale: $2,150,000. Brand new construction. 19' wide legal 3 unit multi family. The basement is dug out and used as a den or entertainment room. The building is set up as a the den in lower level, a two bedroom apt and two 3 bedroom & 1.5 bathroom apartments. Only one of the three bedroom is currently occupied. Basement level has access to the backyard. Third floor unit has a private terrace. The building is projected to generate approximately $125,000 in gross revenue. Washington Heights is a rapidly expanding area with several area draws. Within a short walking distance from the subject property is the New York Presbyterian-Columbia University Hospital campus. Location of this property has access to key transportation options, with the 1, A, and C subway lines all situated blocks away. Yearly taxes are $9,040."
97,NaN,NaN,-73.940037,40.829371,NaN,NaN,NaN,1134,1917,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/409-Edgecombe-Ave-APT-13E-New-York-NY-10032/244853330_zpid/,NaN
98,NaN,NaN,-73.947028,40.83453,NaN,NaN,NaN,--,1911,NaN,NaN,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/790-Riverside-Dr-APT-7D-New-York-NY-10032/72541095_zpid/,NaN
99,NaN,"548 W 165th St, New York, NY 10032",NaN,NaN,10032,NaN,NaN,NaN,NaN,7,4,Inwood and Washington Heights,https://www.zillow.com:443/homedetails/548-W-165th-St-New-York-NY-10032/31553584_zpid/,"Zestimate® Home Value: $2,649,102. Gracious 3 Family Brownstone in Washington Heights.  Close proximity to shopping, restaurants, parks, schools and office buildings.



1st floor: 3 BR, 2 Bath, Eat-in-Kitchen, Living Room, Optional Patio

2nd floor: 2 BR, 1 Bath, Eat-in-Kitchen, Living Room

3rd floor: 2 BR, 1 Bath, Eat-in-Kitchen, Living Room"
