Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode
Upper West Side,12.0,6.0,40.785285,-73.981723,11700000.0,8040,1900,10024.0
Upper West Side,1.0,2.0,40.786666,-73.974141,1099000.0,950,1900,10024.0
Upper West Side,4.0,3.0,40.782578,-73.97192199999998,18950000.0,600613,1929,10024.0
Upper West Side,1.0,1.0,40.7849,-73.97779799999998,549000.0,600,1911,10024.0
Upper West Side,4.0,3.0,40.789463,-73.977652,18000000.0,3420,,10024.0
Upper West Side,7.0,6.0,40.784395,-73.975825,11700000.0,,1900,10024.0
Upper West Side,5.0,6.0,40.787849,-73.972727,6250000.0,4500,1899,10024.0
Upper West Side,1.0,1.0,40.7858,-73.973197,850000.0,,1931,10024.0
Upper West Side,5.0,7.0,40.788365,-73.98012800000002,7250000.0,6000,1899,10024.0
Upper West Side,2.0,2.0,40.784442,-73.982132,1995000.0,1200,1910,10024.0
Upper West Side,1.0,2.0,40.7849,-73.97779799999998,1195000.0,1270,1920,10024.0
Upper West Side,2.0,2.0,40.788268,-73.979896,1495000.0,1100,1910,10024.0
Upper West Side,1.0,1.0,40.783107,-73.982915,569000.0,,1920,10024.0
Upper West Side,1.0,1.0,40.783982,-73.983225,515000.0,62487,1926,10024.0
Upper West Side,4.0,5.0,40.786445,-73.973614,7795000.0,4032,1899,10024.0
Upper West Side,2.0,2.0,40.782963,-73.979407,1200000.0,,1926,10024.0
Upper West Side,3.0,2.0,40.783956,-73.970833,2895000.0,,,10024.0
Upper West Side,1.0,1.0,40.787742,-73.979821,510000.0,,1900,10024.0
Upper West Side,8.0,5.0,40.787899,-73.980201,9250000.0,7000,1900,10024.0
Upper West Side,2.0,2.0,40.782,-73.980787,1100000.0,195491,1930,10024.0
Upper West Side,1.0,1.0,40.786333,-73.97640200000002,649000.0,9375,1940,10024.0
Upper West Side,9.0,6.0,40.790797,-73.977758,12900000.0,9000,1910,10024.0
Upper West Side,3.0,3.0,40.789001,-73.971603,2995000.0,2000,1989,10024.0
Upper West Side,3.0,3.0,40.788361,-73.96770500000002,2800000.0,608532,1930,10024.0
Upper West Side,1.0,1.0,40.790233,-73.97757,675000.0,,1921,10024.0
Upper West Side,7.0,6.0,40.7844,-73.975799,11700000.0,7500,1900,10024.0
Upper West Side,1.0,1.0,40.789811,-73.973698,695000.0,750,1925,10024.0
Upper West Side,3.5,3.0,40.788203,-73.975599,5495000.0,2442,2019,10024.0
Upper West Side,4.0,3.0,40.786681,-73.968525,7650000.0,2200,1988,10024.0
Upper West Side,2.0,3.0,40.782578,-73.981639,1595000.0,869,1900,10024.0
Upper West Side,4.0,5.0,40.787179,-73.968462,12565000.0,3700,1905,10024.0
Upper West Side,1.0,0.0,40.781486,-73.97709300000002,435000.0,,1910,10024.0
Upper West Side,1.0,2.0,40.792754,-73.976646,1095000.0,1090,1911,10024.0
Upper West Side,2.0,2.0,40.790425,-73.976522,1250000.0,1100,1922,10024.0
Upper West Side,1.0,1.0,40.782832,-73.97685,599000.0,,1928,10024.0
Upper West Side,1.0,1.0,40.792011,-73.97676,750000.0,800,1929,10024.0
Upper West Side,8.0,8.0,40.790901,-73.97799599999998,6475000.0,6632,1900,10024.0
Upper West Side,4.5,4.0,40.788203,-73.975599,7950000.0,3122,2019,10024.0
Upper West Side,5.0,4.0,40.78680900000001,-73.97142099999998,8500000.0,4623,1901,10024.0
Upper West Side,7.0,7.0,40.790901,-73.97730200000002,6575000.0,6140,1910,10024.0
Upper West Side,1.0,1.0,40.78437,-73.97576600000002,650000.0,,1900,10024.0
Upper West Side,3.5,3.0,40.789501,-73.97779799999998,18000000.0,3420,1908,10024.0
Upper West Side,1.0,2.0,40.786764,-73.971313,949000.0,900,1910,10024.0
Upper West Side,2.0,3.0,40.783694,-73.972973,2195000.0,1600,1916,10024.0
Upper West Side,5.0,6.0,40.792574,-73.976244,10888888.0,6120,1899,10024.0
Upper West Side,2.0,2.0,40.783583,-73.982074,1875000.0,71880,1912,10024.0
Upper West Side,1.0,1.0,40.787086,-73.980246,655000.0,700,1940,10024.0
Upper West Side,1.0,0.0,40.788791,-73.974953,335000.0,,1915,10024.0
Upper West Side,3.0,6.0,40.789699,-73.976303,4395000.0,4228,1920,10024.0
Upper West Side,1.0,0.0,40.788791,-73.974953,345000.0,,1915,10024.0
Upper West Side,10.0,12.0,40.7868,-73.97979699999998,7499000.0,8500,1900,10024.0
Upper West Side,1.0,0.0,40.785773,-73.973166,365000.0,,1931,10024.0
Upper West Side,2.0,2.0,40.790601,-73.973414,1295000.0,1214,1920,10024.0
Upper West Side,10.0,10.0,40.784251,-73.974199,11000000.0,2540,1886,10024.0
Upper West Side,1.0,0.0,40.786593,-73.973967,399000.0,25090,1900,10024.0
Upper West Side,9.0,9.0,40.782699,-73.975799,5475000.0,,1910,10024.0
Upper West Side,2.0,3.0,40.78958400000001,-73.980254,2595000.0,98373,1906,10024.0
Upper West Side,1.0,1.0,40.786434,-73.972769,850000.0,766,1929,10024.0
Upper West Side,2.0,3.0,40.787228000000006,-73.97886,3050000.0,1800,1913,10024.0
Upper West Side,4.0,3.0,40.7882,-73.975402,4995000.0,2238,1908,10024.0
Upper West Side,2.0,3.0,40.786618,-73.97990899999998,2395000.0,2028,1911,10024.0
Upper West Side,10.0,6.0,40.783298,-73.983398,8995000.0,7825,1910,10024.0
Upper West Side,1.0,1.0,40.783517,-73.977682,719000.0,500,1900,10024.0
Upper West Side,1.0,2.0,40.789092,-73.979091,999000.0,,,10024.0
Upper West Side,5.0,4.0,40.782398,-73.980003,7995000.0,3181,2017,10024.0
Upper West Side,3.0,3.0,40.787031,-73.980879,2700000.0,168982,1940,10024.0
Upper West Side,2.0,2.0,40.790601,-73.973414,1749000.0,1214,1920,10024.0
Upper West Side,3.0,3.0,40.783599,-73.971,6250000.0,,1929,10024.0
Upper West Side,4.0,4.0,40.784999,-73.97509699999998,3995000.0,2066,2018,10024.0
Upper West Side,2.0,2.0,40.782739,-73.98006600000002,1799000.0,1217,2008,10024.0
Upper West Side,4.0,4.0,40.787899,-73.978996,4950000.0,,1922,10024.0
Upper West Side,3.0,3.0,40.791801,-73.977699,3200000.0,,1926,10024.0
Upper West Side,5.0,5.0,40.784922,-73.975094,5995000.0,2512,2018,10024.0
Upper West Side,5.0,4.0,40.789501,-73.976501,5290000.0,2743,2018,10024.0
Upper West Side,2.0,2.0,40.783127,-73.97281600000002,1550000.0,,1926,10024.0
Upper West Side,2.5,3.0,40.78563,-73.97049200000002,3495000.0,2000,1910,10024.0
Upper West Side,7.5,7.0,40.78877,-73.978328,19500000.0,8451,2009,10024.0
Upper West Side,2.0,3.0,40.788203,-73.975599,6600000.0,2245,2019,10024.0
Upper West Side,10.0,5.0,40.789501,-73.976501,11000000.0,4192,2018,10024.0
Upper West Side,4.0,4.0,40.784758,-73.97668399999998,5950000.0,2752,1900,10024.0
Upper West Side,2.0,2.0,40.785214,-73.969888,1750000.0,,1925,10024.0
Upper West Side,2.0,1.0,40.784503,-73.972955,995000.0,734,1886,10024.0
Upper West Side,3.0,3.0,40.790601,-73.973414,2395000.0,1559,1920,10024.0
Upper West Side,2.0,2.0,40.783041,-73.973393,3450000.0,,1914,10024.0
Upper West Side,3.0,2.0,40.78278,-73.971919,4395000.0,,1929,10024.0
Upper West Side,3.0,3.0,40.78791,-73.980712,3250000.0,396076,1929,10024.0
Upper West Side,10.0,8.0,40.783699,-73.980903,16995000.0,8000,2008,10024.0
Upper West Side,2.0,2.0,40.779949,-73.97541600000002,2095000.0,162676,1928,10024.0
Upper West Side,2.0,2.0,40.79021,-73.975607,1799000.0,134054,1986,10024.0
Upper West Side,4.0,4.0,40.783699,-73.980903,7900000.0,3069,2008,10024.0
Upper West Side,5.0,5.0,40.788398,-73.977203,6250000.0,4500,1895,10024.0
Upper West Side,2.0,3.0,40.789563,-73.97484399999998,2350000.0,1542,1915,10024.0
Upper West Side,3.0,4.0,40.78573400000001,-73.978779,2795000.0,84367,1910,10024.0
Upper West Side,4.0,3.0,40.789501,-73.976501,3750000.0,2193,2018,10024.0
Upper West Side,1.0,2.0,40.78921,-73.97936800000002,1150000.0,950,1924,10024.0
Upper West Side,2.0,2.0,40.78326,-73.97313299999998,2295000.0,1775,1900,10024.0
Upper West Side,1.0,1.0,40.783537,-73.976543,639000.0,650,1910,10024.0
Upper West Side,2.0,2.0,40.78788400000001,-73.978378,1600000.0,1200,1923,10024.0
Upper West Side,1.0,2.0,40.784612,-73.97121,1125000.0,89840,1950,10024.0
Upper West Side,2.0,3.0,40.7912,-73.973096,1895000.0,,1917,10024.0
Upper West Side,3.0,2.0,40.785998,-73.971746,2575000.0,9205,1900,10024.0
Upper West Side,5.5,5.0,40.789501,-73.97779799999998,10500000.0,3463,1908,10024.0
Upper West Side,3.0,3.0,40.789075,-73.977942,1900000.0,,1926,10024.0
Upper West Side,1.0,0.0,40.783023,-73.978389,499000.0,226556,1975,10024.0
Upper West Side,2.0,2.0,40.788293,-73.97081999999997,2100000.0,1184,1985,10024.0
Upper West Side,3.0,3.0,40.784435,-73.980649,2695000.0,1715,1931,10024.0
Upper West Side,1.0,1.0,40.789877,-73.977527,1150000.0,,1938,10024.0
Upper West Side,1.0,1.0,40.788155,-73.97765799999998,1395000.0,735,1920,10024.0
Upper West Side,10.0,5.0,40.789501,-73.976501,10500000.0,4192,2018,10024.0
Upper West Side,1.0,2.0,40.784612,-73.97121,1150000.0,1000,1950,10024.0
Upper West Side,5.0,5.0,40.787486,-73.978655,14950000.0,3646,1912,10024.0
Upper West Side,2.0,3.0,40.790821,-73.973937,2799000.0,1933,1922,10024.0
Upper West Side,3.5,3.0,40.788203,-73.975599,6750000.0,2635,2019,10024.0
Upper West Side,4.0,4.0,40.79017,-73.976515,5495000.0,,1928,10024.0
Upper West Side,3.0,3.0,40.788359,-73.98089300000002,2950000.0,396076,1929,10024.0
Upper West Side,1.0,1.0,40.786486,-73.972521,1350000.0,636,1929,10024.0
Upper West Side,1.0,1.0,40.786764,-73.971313,699000.0,575,1910,10024.0
Upper West Side,2.0,2.0,40.7877,-73.9757,2400000.0,,1931,10024.0
Upper West Side,1.0,0.0,40.789562,-73.97600600000001,550000.0,425,1920,10024.0
Upper West Side,4.0,3.0,40.788361,-73.96770500000002,9300000.0,608532,1930,10024.0
Upper West Side,1.0,2.0,40.791801,-73.977699,1145000.0,,1926,10024.0
Upper West Side,2.0,2.0,40.789075,-73.977942,1800000.0,82655,1926,10024.0
Upper West Side,2.0,2.0,40.79000900000001,-73.979014,1425000.0,1100,1927,10024.0
Upper West Side,2.0,2.0,40.782682,-73.976839,1875000.0,933,1986,10024.0
Upper West Side,1.0,1.0,40.784351,-73.981925,685000.0,700,1905,10024.0
Upper West Side,4.0,3.0,40.782774,-73.978184,4350000.0,1823,1930,10024.0
Upper West Side,1.0,1.0,40.783955,-73.976748,720000.0,720,1927,10024.0
Upper West Side,4.0,7.0,40.791803,-73.975193,5950000.0,5070,1920,10024.0
Upper West Side,0.0,0.0,40.783599,-73.975898,5995000.0,5535,1910,10024.0
Upper West Side,4.0,3.0,40.783956,-73.970833,6950000.0,203217,1926,10024.0
Upper West Side,3.0,2.0,40.7868,-73.97959200000003,2800000.0,99435,1929,10024.0
Upper West Side,1.0,1.0,40.786749,-73.972422,670000.0,600,1929,10024.0
Upper West Side,1.0,2.0,40.787926,-73.973863,1175000.0,,1918,10024.0
Upper West Side,1.0,1.0,40.788924,-73.97667,875000.0,412000,1987,10024.0
Upper West Side,2.0,3.0,40.789811,-73.973698,2750000.0,1800,1925,10024.0
Upper West Side,1.0,0.0,40.782832,-73.97685,439000.0,350,1928,10024.0
Upper West Side,1.0,1.0,40.786749,-73.972422,625000.0,,1929,10024.0
Upper West Side,1.0,2.0,40.79997,-73.96016,150000.0,23142,1900,10025.0
Upper West Side,1.0,3.0,40.79847,-73.96255,650000.0,900,1900,10025.0
Upper West Side,2.0,2.0,40.793098,-73.96970300000002,790000.0,,1910,10025.0
Upper West Side,2.0,2.0,40.792089,-73.965926,1500000.0,1200,,10025.0
Upper West Side,1.0,2.0,40.799778,-73.961463,638500.0,650,1915,10025.0
Upper West Side,2.0,2.0,40.795519,-73.974584,895000.0,1100,1930,10025.0
Upper West Side,1.0,1.0,40.790824,-73.968168,599000.0,,1926,10025.0
Upper West Side,2.0,3.0,40.805245,-73.96664,795000.0,28224,1908,10025.0
Upper West Side,1.0,1.0,40.79476,-73.963499,629000.0,800,1900,10025.0
Upper West Side,1.0,2.0,40.799688,-73.963208,549000.0,,1910,10025.0
Upper West Side,2.0,3.0,40.79523,-73.97205799999998,1425000.0,1000,1983,10025.0
Upper West Side,1.0,3.0,40.7985,-73.9626,599999.0,1000,1900,10025.0
Upper West Side,1.0,2.0,40.805074,-73.966426,825000.0,880,1900,10025.0
Upper West Side,1.0,1.0,40.798073,-73.962767,449000.0,600,1947,10025.0
Upper West Side,2.0,2.0,40.791973,-73.966909,895000.0,,1913,10025.0
Upper West Side,1.0,2.0,40.79791,-73.972143,599000.0,41520,1940,10025.0
Upper West Side,1.0,1.0,40.797401,-73.961303,429000.0,,1900,10025.0
Upper West Side,1.0,1.0,40.7999,-73.962799,995000.0,815,2016,10025.0
Upper West Side,1.0,2.0,40.791973,-73.966909,670000.0,,1913,10025.0
Upper West Side,1.0,1.0,40.800103,-73.967384,699000.0,820,1920,10025.0
Upper West Side,2.0,2.0,40.796253,-73.974112,1195000.0,1164,1911,10025.0
Upper West Side,1.0,2.0,40.799655,-73.959056,899000.0,880,1900,10025.0
Upper West Side,1.0,1.0,40.801998,-73.965698,325000.0,400,1900,10025.0
Upper West Side,1.0,2.0,40.801799,-73.964302,500000.0,980,1920,10025.0
Upper West Side,1.0,2.0,40.798284,-73.96795999999998,799000.0,1050,1925,10025.0
Upper West Side,8.0,6.0,40.791301,-73.9664,4995000.0,4696,1900,10025.0
Upper West Side,1.0,0.0,40.800427,-73.97106099999998,360000.0,204463,1929,10025.0
Upper West Side,1.0,2.0,40.800145,-73.966741,875000.0,915,1925,10025.0
Upper West Side,11.0,10.0,40.7919,-73.966102,5500000.0,5355,1910,10025.0
Upper West Side,3.0,6.0,40.798969,-73.97153399999998,6350000.0,4476,1905,10025.0
Upper West Side,1.0,2.0,40.804268,-73.96549300000002,695000.0,53093,1910,10025.0
Upper West Side,3.0,3.0,40.796275,-73.972859,1895000.0,116520,1915,10025.0
Upper West Side,1.0,1.0,40.799443,-73.969791,665000.0,61779,1923,10025.0
Upper West Side,4.0,5.0,40.798599,-73.971801,7900000.0,7200,1910,10025.0
Upper West Side,1.0,2.0,40.79962800000001,-73.96130699999998,615000.0,730,1929,10025.0
Upper West Side,1.0,1.0,40.799924,-73.958866,525000.0,,1900,10025.0
Upper West Side,4.0,5.0,40.797833,-73.962337,3795000.0,3600,1899,10025.0
Upper West Side,2.0,3.0,40.79357,-73.968486,1200000.0,1100,1920,10025.0
Upper West Side,1.0,2.0,40.799758,-73.968743,745000.0,,1925,10025.0
Upper West Side,3.0,3.0,40.792343,-73.964794,2395000.0,84612,1918,10025.0
Upper West Side,3.0,5.0,40.794,-73.9733,1895000.0,,1921,10025.0
Upper West Side,1.0,1.0,40.80674000000001,-73.96627099999998,549000.0,27592,1907,10025.0
Upper West Side,2.0,2.0,40.795898,-73.971496,1600000.0,1050,1923,10025.0
Upper West Side,3.0,3.0,40.802398,-73.966903,2100000.0,1857,2007,10025.0
Upper West Side,2.0,2.0,40.8022,-73.9673,1550000.0,,1929,10025.0
Upper West Side,3.0,3.0,40.79317,-73.975139,1750000.0,81066,1925,10025.0
Upper West Side,10.0,6.0,40.790901,-73.9701,5785000.0,6426,1920,10025.0
Upper West Side,3.0,3.0,40.792229,-73.96674300000002,2350000.0,,1929,10025.0
Upper West Side,2.0,2.0,40.798942,-73.959691,1530000.0,19690,1920,10025.0
Upper West Side,1.0,0.0,40.803515,-73.967388,500000.0,165106,1905,10025.0
Upper West Side,3.0,3.0,40.789407,-73.966786,2795000.0,120112,1926,10025.0
Upper West Side,2.0,3.0,40.805245,-73.96664,895000.0,28224,1908,10025.0
Upper West Side,1.0,1.0,40.799574,-73.967112,700000.0,700,1935,10025.0
Upper West Side,2.0,2.0,40.798672,-73.97005300000002,1095000.0,1200,1925,10025.0
Upper West Side,1.0,2.0,40.80562000000001,-73.959903,825000.0,,1921,10025.0
Upper West Side,2.0,0.0,40.792216,-73.965288,895000.0,,1930,10025.0
Upper West Side,2.0,2.0,40.7975,-73.961799,1195000.0,1170,,10025.0
Upper West Side,2.0,2.0,40.793498,-73.970199,1787100.0,949,1971,10025.0
Upper West Side,2.0,2.0,40.796253,-73.974112,970000.0,1006,1911,10025.0
Upper West Side,3.0,3.0,40.797054,-73.96095600000002,2995000.0,2100,1930,10025.0
Upper West Side,2.0,2.0,40.79572,-73.97197,1995000.0,1471,1923,10025.0
Upper West Side,1.0,1.0,40.798578000000006,-73.96185,525000.0,600,1930,10025.0
Upper West Side,1.0,2.0,40.806161,-73.966065,825000.0,23869,1925,10025.0
Upper West Side,3.0,3.0,40.798854,-73.972431,3250000.0,,1940,10025.0
Upper West Side,6.0,8.0,40.7994,-73.971496,6950000.0,6340,1910,10025.0
Upper West Side,1.0,1.0,40.798854,-73.972431,569000.0,800,1940,10025.0
Upper West Side,3.0,4.0,40.797998,-73.973129,4000000.0,2395,1910,10025.0
Upper West Side,2.0,1.0,40.790377,-73.966222,895000.0,850,1929,10025.0
Upper West Side,2.5,3.0,40.805532,-73.967321,2495000.0,157300,1924,10025.0
Upper West Side,1.0,1.0,40.79757,-73.97335799999998,925000.0,871,1912,10025.0
Upper West Side,2.0,2.0,40.800043,-73.95936800000001,1100000.0,975,1890,10025.0
Upper West Side,1.0,2.0,40.802913,-73.96811,999500.0,,1924,10025.0
Upper West Side,2.0,2.0,40.794189,-73.97377900000002,1395000.0,1250,1928,10025.0
Upper West Side,1.0,1.0,40.804979,-73.967548,599000.0,680,1907,10025.0
Upper West Side,3.0,3.0,40.794874,-73.975836,2550000.0,1664,1989,10025.0
Upper West Side,2.0,3.0,40.797127,-73.972651,2500000.0,,1930,10025.0
Upper West Side,1.0,2.0,40.798578000000006,-73.96185,799000.0,700,1930,10025.0
Upper West Side,4.0,4.0,40.790112,-73.966351,10775000.0,3753,1910,10025.0
Upper West Side,1.0,1.0,40.79296,-73.963936,935000.0,840,1961,10025.0
Upper West Side,1.0,1.0,40.801101,-73.970596,655000.0,700,1929,10025.0
Upper West Side,2.0,3.0,40.795985,-73.97229,2195000.0,,1926,10025.0
Upper West Side,1.0,2.0,40.797118,-73.972246,1340000.0,,1916,10025.0
Upper West Side,1.0,2.0,40.794607,-73.962935,995000.0,920,1900,10025.0
Upper West Side,3.0,4.0,40.790112,-73.966351,3350000.0,,1910,10025.0
Upper West Side,1.0,0.0,40.798593,-73.967704,425000.0,500,1945,10025.0
Upper West Side,3.0,4.0,40.795727,-73.96990699999998,2650000.0,2000,1911,10025.0
Upper West Side,1.0,1.0,40.795727,-73.96990699999998,615000.0,139192,1911,10025.0
Upper West Side,3.0,3.0,40.804298,-73.967597,3995000.0,2088,1922,10025.0
Upper West Side,1.0,1.0,40.794451,-73.965007,969000.0,747,1960,10025.0
Upper West Side,2.0,3.0,40.792745,-73.969923,1449000.0,1100,1925,10025.0
Upper West Side,2.0,2.0,40.805044,-73.96635500000002,995000.0,1000,1900,10025.0
Upper West Side,3.0,3.0,40.803334,-73.968975,3495000.0,61344,1922,10025.0
Upper West Side,2.0,2.0,40.79523,-73.97205799999998,1395000.0,1026,1983,10025.0
Upper West Side,3.0,3.0,40.792603,-73.975543,2795000.0,136062,1913,10025.0
Upper West Side,2.0,2.0,40.799761,-73.97149,1400000.0,190890,1923,10025.0
Upper West Side,1.0,1.0,40.799924,-73.958866,588500.0,500,1900,10025.0
Upper West Side,2.0,2.0,40.790812,-73.969636,1595000.0,971,1973,10025.0
Upper West Side,2.0,3.0,40.791409,-73.969039,1499000.0,1200,1966,10025.0
Upper West Side,2.0,3.0,40.804268,-73.96549300000002,1675000.0,1500,1910,10025.0
Upper West Side,4.0,3.0,40.795895,-73.973125,2150000.0,,1925,10025.0
Upper West Side,3.0,3.0,40.793899,-73.973396,2150000.0,,1921,10025.0
Upper West Side,1.0,1.0,40.79367,-73.965556,1199000.0,845,1961,10025.0
Upper West Side,1.0,2.0,40.799778,-73.961463,640000.0,532,1915,10025.0
Upper West Side,2.0,3.0,40.791409,-73.969039,1425000.0,199526,1966,10025.0
Upper West Side,2.0,2.0,40.7975,-73.961799,1400000.0,1263,1986,10025.0
Upper West Side,2.0,3.0,40.793201,-73.9645,2995000.0,1657,1961,10025.0
Upper West Side,1.0,1.0,40.801998,-73.965698,389000.0,,1900,10025.0
Upper West Side,4.0,4.0,40.8041,-73.965896,4795000.0,3100,2006,10025.0
Upper West Side,2.0,3.0,40.797463,-73.972072,1450000.0,,1920,10025.0
Upper West Side,2.0,2.0,40.800019,-73.969337,1600000.0,114330,1926,10025.0
Upper West Side,2.0,1.0,40.799294,-73.962266,808000.0,800,1900,10025.0
Upper West Side,1.0,2.0,40.802515,-73.96621999999998,969000.0,940,1910,10025.0
Upper West Side,3.0,3.0,40.796254,-73.97207,2088000.0,1600,1914,10025.0
Upper West Side,3.0,3.0,40.797802,-73.97165799999998,2550000.0,1752,1910,10025.0
Upper West Side,1.0,0.0,40.800427,-73.97106099999998,379000.0,204463,1929,10025.0
Upper West Side,1.0,1.0,40.79244,-73.964316,1195000.0,845,1961,10025.0
Upper West Side,4.0,4.0,40.793399,-73.971603,3985000.0,2100,2019,10025.0
Upper West Side,3.0,2.0,40.795472,-73.975249,1995000.0,1307,1931,10025.0
Upper West Side,2.0,2.0,40.791477,-73.965733,1265000.0,,1900,10025.0
Upper West Side,1.0,2.0,40.7942,-73.973602,1850000.0,,1928,10025.0
Upper West Side,1.0,1.0,40.803126,-73.964598,715000.0,650,1909,10025.0
Upper West Side,15.0,20.0,40.7989,-73.967597,7100000.0,,1920,10025.0
Upper West Side,1.0,0.0,40.79244,-73.964316,895000.0,579,1961,10025.0
Upper West Side,1.0,1.0,40.806217,-73.96699,590000.0,625,1920,10025.0
Upper West Side,2.0,2.0,40.79244,-73.964316,2150000.0,1209,1961,10025.0
Upper West Side,10.0,7.0,40.783203,-73.984151,15995000.0,10720,1897,10023.0
Upper West Side,15.0,9.0,40.78058,-73.98519,25000000.0,18052,1899,10023.0
Upper West Side,1.0,1.0,40.777651,-73.98089,348888.0,703,1940,10023.0
Upper West Side,2.0,2.0,40.77904,-73.984219,1650000.0,,1900,10023.0
Upper West Side,7.0,6.0,40.779438,-73.97498900000002,23000000.0,10050,1910,10023.0
Upper West Side,1.0,1.0,40.776608,-73.987645,795000.0,,1962,10023.0
Upper West Side,6.0,9.0,40.778362,-73.97636700000002,9495000.0,6576,1901,10023.0
Upper West Side,7.0,6.0,40.7798,-73.9859,3999000.0,4580,1900,10023.0
Upper West Side,2.0,2.0,40.777076,-73.97684699999998,1890000.0,1250,1964,10023.0
Upper West Side,7.0,6.0,40.77578,-73.97839499999998,15999999.0,8000,1900,10023.0
Upper West Side,1.0,2.0,40.776047,-73.985012,860000.0,850,1963,10023.0
Upper West Side,4.0,6.0,40.775726,-73.978269,17950000.0,7200,1890,10023.0
Upper West Side,2.0,2.0,40.774639,-73.977626,1250000.0,209355,1929,10023.0
Upper West Side,1.0,0.0,40.77183,-73.980696,349000.0,450,1923,10023.0
Upper West Side,1.0,0.0,40.77641,-73.977147,395000.0,178893,1927,10023.0
Upper West Side,6.0,6.0,40.779098,-73.975303,16750000.0,10498,1900,10023.0
Upper West Side,7.0,8.0,40.774922,-73.978297,9950000.0,6476,1900,10023.0
Upper West Side,1.0,1.0,40.778713,-73.980358,455000.0,,1900,10023.0
Upper West Side,3.0,3.0,40.774101,-73.9803,2995000.0,2050,1906,10023.0
Upper West Side,1.0,1.0,40.780165,-73.97868199999998,645000.0,,1900,10023.0
Upper West Side,3.0,4.0,40.779867,-73.98527,3595000.0,,1925,10023.0
Upper West Side,2.0,2.0,40.78075,-73.97929,1145000.0,28971,1926,10023.0
Upper West Side,5.0,5.0,40.7765,-73.978202,13495000.0,5139,1910,10023.0
Upper West Side,2.0,2.0,40.7747,-73.981498,2375000.0,1179,1994,10023.0
Upper West Side,1.0,1.0,40.7691,-73.981597,1250000.0,709,1960,10023.0
Upper West Side,2.0,3.0,40.779824,-73.985251,1495000.0,1072,1925,10023.0
Upper West Side,1.0,1.0,40.779575,-73.984963,620000.0,650,1917,10023.0
Upper West Side,2.0,1.0,40.778317,-73.97941999999998,649000.0,700,1915,10023.0
Upper West Side,1.0,1.0,40.774525,-73.980466,650000.0,650,1924,10023.0
Upper West Side,3.0,2.0,40.774799,-73.978103,2495000.0,1275,1928,10023.0
Upper West Side,9.0,6.0,40.778999,-73.976997,12000000.0,8800,1974,10023.0
Upper West Side,3.5,4.0,40.776064,-73.976683,16900000.0,4900,1931,10023.0
Upper West Side,3.0,3.0,40.779231,-73.982374,3200000.0,1595,1991,10023.0
Upper West Side,2.0,3.0,40.77665,-73.978513,2450000.0,54976,1924,10023.0
Upper West Side,3.0,4.0,40.776798,-73.984298,3000000.0,,1961,10023.0
Upper West Side,1.0,1.0,40.773218,-73.97835,795000.0,,1917,10023.0
Upper West Side,3.0,4.0,40.779231,-73.982374,3200000.0,2045,1991,10023.0
Upper West Side,6.0,6.0,40.781069,-73.978852,10500000.0,8000,1910,10023.0
Upper West Side,1.0,0.0,40.77183,-73.980696,375000.0,450,1923,10023.0
Upper West Side,1.0,1.0,40.77672800000001,-73.982404,640000.0,206754,1977,10023.0
Upper West Side,6.0,6.0,40.783078,-73.983623,12900000.0,8000,1900,10023.0
Upper West Side,2.0,2.0,40.774014,-73.97813599999998,1999000.0,1300,1968,10023.0
Upper West Side,1.0,1.0,40.781755,-73.983731,548000.0,77310,1930,10023.0
Upper West Side,4.0,4.0,40.771729,-73.979437,7450000.0,,1907,10023.0
Upper West Side,7.0,6.0,40.783056,-73.983561,9495000.0,7515,1900,10023.0
Upper West Side,9.0,8.0,40.775398,-73.978698,11900000.0,,1920,10023.0
Upper West Side,3.0,3.0,40.7733,-73.978401,13900000.0,,1929,10023.0
Upper West Side,1.0,1.0,40.779413,-73.97886,535000.0,54105,1925,10023.0
Upper West Side,3.0,2.0,40.774504,-73.982703,2950000.0,1437,1997,10023.0
Upper West Side,2.0,2.0,40.771561,-73.985834,1495000.0,948,1988,10023.0
Upper West Side,1.0,2.0,40.778301,-73.984298,1100000.0,,,10023.0
Upper West Side,11.0,6.0,40.776901,-73.980003,7400000.0,8446,1910,10023.0
Upper West Side,1.0,1.0,40.777411,-73.979514,599000.0,50590,1930,10023.0
Upper West Side,1.0,0.0,40.781755,-73.983731,359000.0,,1930,10023.0
Upper West Side,1.0,1.0,40.779332,-73.977665,695000.0,790,1891,10023.0
Upper West Side,1.0,0.0,40.77724,-73.986133,489000.0,493268,1965,10023.0
Upper West Side,8.0,7.0,40.779811,-73.982963,5950000.0,5750,1900,10023.0
Upper West Side,1.0,2.0,40.778456,-73.986558,975000.0,950,1962,10023.0
Upper West Side,1.0,0.0,40.774507,-73.983333,569000.0,,1962,10023.0
Upper West Side,1.0,1.0,40.779049,-73.985385,950000.0,700,1930,10023.0
Upper West Side,4.5,4.0,40.769109,-73.98161999999998,18995000.0,4415,1960,10023.0
Upper West Side,4.0,3.0,40.769734,-73.98088100000002,26500000.0,3103,2007,10023.0
Upper West Side,2.0,2.0,40.779969,-73.985597,1249000.0,1100,1925,10023.0
Upper West Side,1.0,1.0,40.777301,-73.9794,630000.0,430,1905,10023.0
Upper West Side,7.0,8.0,40.77613,-73.981183,8650000.0,5500,1910,10023.0
