,link,region
175,/homedetails/75-Central-Park-W-4BC-New-York-NY-10023/2095016760_zpid/,Upper West Side
176,/homedetails/20-W-64th-St-APT-21B-New-York-NY-10023/2107115509_zpid/,Upper West Side
177,/homedetails/2109-Broadway-APT-643-New-York-NY-10023/31522556_zpid/,Upper West Side
178,/homedetails/1965-Broadway-PENTHOUSE-1A-New-York-NY-10023/31520014_zpid/,Upper West Side
179,/homedetails/2025-Broadway-APT-17C-New-York-NY-10023/244890383_zpid/,Upper West Side
180,/homedetails/166-W-76th-St-APT-2D-New-York-NY-10023/244784742_zpid/,Upper West Side
181,/homedetails/165-W-66th-St-APT-21G-New-York-NY-10023/72520577_zpid/,Upper West Side
182,/homedetails/1-Central-Park-W-33D-New-York-NY-10023/31517067_zpid/,Upper West Side
183,/homedetails/205-W-End-Ave-APT-12N-New-York-NY-10023/244700027_zpid/,Upper West Side
184,/homedetails/61-W-62nd-St-APT-16A-New-York-NY-10023/244704804_zpid/,Upper West Side
185,/homedetails/75-Central-Park-W-PHA-New-York-NY-10023/2100110060_zpid/,Upper West Side
186,/homedetails/50-W-67th-St-3C-New-York-NY-10023/244776813_zpid/,Upper West Side
187,/homedetails/40-W-67th-St-APT-4B-New-York-NY-10023/119920454_zpid/,Upper West Side
188,/homedetails/350-W-71st-St-3D-New-York-NY-10023/2089537143_zpid/,Upper West Side
189,/homedetails/350-W-71st-St-3C-New-York-NY-10023/2089537142_zpid/,Upper West Side
190,/homedetails/23-W-73rd-St-806B-New-York-NY-10023/72520450_zpid/,Upper West Side
191,/homedetails/105-W-73rd-St-APT-5A-New-York-NY-10023/72538969_zpid/,Upper West Side
192,/homedetails/130-W-67th-St-APT-25E-New-York-NY-10023/244729040_zpid/,Upper West Side
193,/homedetails/1965-Broadway-APT-28E-New-York-NY-10023/31520000_zpid/,Upper West Side
194,/homedetails/101-W-67th-St-APT-48C-New-York-NY-10023/31520321_zpid/,Upper West Side
195,/homedetails/27-W-67th-St-1FE-New-York-NY-10023/82750608_zpid/,Upper West Side
196,/homedetails/304-W-75th-St-APT-15D-New-York-NY-10023/72521922_zpid/,Upper West Side
197,/homedetails/2109-Broadway-APT-9157-New-York-NY-10023/31522663_zpid/,Upper West Side
198,/homedetails/303-W-66th-St-APT-3GW-New-York-NY-10023/72521553_zpid/,Upper West Side
199,/homedetails/344-W-72nd-St-APT-809-New-York-NY-10023/2087381554_zpid/,Upper West Side
200,/homedetails/180-W-End-Ave-APT-29K-New-York-NY-10023/244758047_zpid/,Upper West Side
201,/homedetails/43-W-61st-St-APT-14A-New-York-NY-10023/31517203_zpid/,Upper West Side
202,/homedetails/112-W-76th-St-New-York-NY-10023/2106555342_zpid/,Upper West Side
203,/homedetails/15-W-72nd-St-23NO-New-York-NY-10023/2085763048_zpid/,Upper West Side
204,/homedetails/1-Central-Park-W-23D-New-York-NY-10023/31517025_zpid/,Upper West Side
205,/homedetails/1-Central-Park-W-40D-New-York-NY-10023/31517125_zpid/,Upper West Side
206,/homedetails/28-30-W-74th-St-3C-4C-Manhattan-NY-10023/2087017568_zpid/,Upper West Side
207,/homedetails/30-W-61st-St-26ABC-New-York-NY-10023/2089876202_zpid/,Upper West Side
208,/homedetails/61-W-62nd-St-APT-9A-New-York-NY-10023/244865886_zpid/,Upper West Side
209,/homedetails/80-Columbus-Cir-72A-New-York-NY-10023/2093887292_zpid/,Upper West Side
210,/homedetails/15-W-72nd-St-16TU-New-York-NY-10023/2085507653_zpid/,Upper West Side
211,/homedetails/2109-Broadway-APT-5109-New-York-NY-10023/31522539_zpid/,Upper West Side
212,/homedetails/155-W-68th-St-APT-1604-New-York-NY-10023/31520456_zpid/,Upper West Side
213,/homedetails/15-W-72nd-St-APT-35A-New-York-NY-10023/244900590_zpid/,Upper West Side
214,/homedetails/330-W-72nd-St-APT-5C-New-York-NY-10023/79499959_zpid/,Upper West Side
215,/homedetails/29-W-65th-St-APT-6D-New-York-NY-10023/2085210648_zpid/,Upper West Side
216,/homedetails/270-W-End-Ave-5S-New-York-NY-10023/244710733_zpid/,Upper West Side
217,/homedetails/11-Riverside-Dr-APT-9NE-New-York-NY-10023/2087070386_zpid/,Upper West Side
218,/homedetails/25-Central-Park-W-APT-9E-New-York-NY-10023/63867816_zpid/,Upper West Side
219,/homedetails/10-W-66th-St-APT-18B-New-York-NY-10023/79498310_zpid/,Upper West Side
220,/homedetails/315-W-End-Ave-APT-5C-New-York-NY-10023/126325169_zpid/,Upper West Side
221,/homedetails/344-W-72nd-St-APT-908-New-York-NY-10023/2089878739_zpid/,Upper West Side
222,/homedetails/155-W-70th-St-APT-16F-New-York-NY-10023/31521512_zpid/,Upper West Side
223,/homedetails/160-W-66th-St-APT-40E-New-York-NY-10023/31519563_zpid/,Upper West Side
224,/homedetails/225-W-60th-St-APT-15E-New-York-NY-10023/2110918796_zpid/,Upper West Side
225,/homedetails/248-Central-Park-W-New-York-NY-10024/31523749_zpid/,Upper West Side
226,/homedetails/251-W-89th-St-APT-6E-New-York-NY-10024/31525877_zpid/,Upper West Side
227,/homedetails/255-W-84th-St-APT-GRA-New-York-NY-10024/244739779_zpid/,Upper West Side
228,/homedetails/20-W-84th-St-1B-3C-3D-New-York-NY-10024/2085834479_zpid/,Upper West Side
229,/homedetails/149-W-85th-St-APT-7-New-York-NY-10024/82582787_zpid/,Upper West Side
230,/homedetails/6-W-83rd-St-New-York-NY-10024/2106355216_zpid/,Upper West Side
231,/homedetails/142-W-82nd-St-APT-5-New-York-NY-10024/244852600_zpid/,Upper West Side
232,/homedetails/225-Central-Park-W-APT-619-New-York-NY-10024/80385040_zpid/,Upper West Side
233,/homedetails/58-W-85th-St-New-York-NY-10024/31523755_zpid/,Upper West Side
234,/homedetails/132-W-81st-St-New-York-NY-10024/31524372_zpid/,Upper West Side
235,/homedetails/307-W-90th-St-New-York-NY-10024/31526646_zpid/,Upper West Side
236,/homedetails/41-W-87th-St-New-York-NY-10024/2105774444_zpid/,Upper West Side
237,/homedetails/150-W-87th-St-APT-7C-New-York-NY-10024/82387275_zpid/,Upper West Side
238,/homedetails/18-W-87th-St-APT-4B-New-York-NY-10024/79500413_zpid/,Upper West Side
239,/homedetails/120-W-78th-St-APT-5A-New-York-NY-10024/72520981_zpid/,Upper West Side
240,/homedetails/118-W-87th-St-New-York-NY-10024/31524661_zpid/,Upper West Side
241,/homedetails/33-W-89th-St-New-York-NY-10024/31523942_zpid/,Upper West Side
242,/homedetails/155-W-80th-St-APT-3F-New-York-NY-10024/244714452_zpid/,Upper West Side
243,/homedetails/54-W-88th-St-New-York-NY-10024/2084980888_zpid/,Upper West Side
244,/homedetails/145-W-79th-St-APT-1A-New-York-NY-10024/2085335498_zpid/,Upper West Side
245,/homedetails/203-W-87th-St-APT-32-New-York-NY-10024/79979703_zpid/,Upper West Side
246,/homedetails/10-W-90th-St-New-York-NY-10024/2106536691_zpid/,Upper West Side
247,/homedetails/5-W-87th-St-New-York-NY-10024/31523887_zpid/,Upper West Side
248,/homedetails/61-W-88th-St-APT-4R-New-York-NY-10024/244733694_zpid/,Upper West Side
249,/community/belnord/2086854198_zpid/,Upper West Side
250,/homedetails/140-Riverside-Dr-1-B-New-York-NY-10024/72523654_zpid/,Upper West Side
251,/homedetails/32-W-82nd-St-APT-9D-New-York-NY-10024/219668877_zpid/,Upper West Side
252,/homedetails/323-W-87th-St-New-York-NY-10024/31526583_zpid/,Upper West Side
253,/homedetails/174-W-89th-St-APT-1B-New-York-NY-10024/82780989_zpid/,Upper West Side
254,/homedetails/56-W-82nd-St-APT-8-New-York-NY-10024/244893119_zpid/,Upper West Side
255,/homedetails/20-W-90th-St-APT-D-New-York-NY-10024/82775292_zpid/,Upper West Side
256,/homedetails/114-W-81st-St-APT-1-New-York-NY-10024/2136690746_zpid/,Upper West Side
257,/homedetails/269-W-87th-St-B-New-York-NY-10024/2089638199_zpid/,Upper West Side
258,/homedetails/250-W-89th-St-APT-2G-New-York-NY-10024/244701255_zpid/,Upper West Side
259,/homedetails/2373-Broadway-1702-03-New-York-NY-10024/2103575725_zpid/,Upper West Side
260,/homedetails/383-W-End-Ave-New-York-NY-10024/31523649_zpid/,Upper West Side
261,/homedetails/252-W-85th-St-APT-9A-New-York-NY-10024/244884576_zpid/,Upper West Side
262,/homedetails/143-W-87th-St-New-York-NY-10024/2100360834_zpid/,Upper West Side
263,/homedetails/305-W-78th-St-New-York-NY-10024/31523646_zpid/,Upper West Side
264,/homedetails/186-W-80th-St-6AB-New-York-NY-10024/2085022310_zpid/,Upper West Side
265,/homedetails/357-W-End-Ave-APT-5-New-York-NY-10024/72521986_zpid/,Upper West Side
266,/homedetails/545-W-End-Ave-APT-1E-New-York-NY-10024/244890116_zpid/,Upper West Side
267,/homedetails/101-W-81st-St-APT-510-New-York-NY-10024/244902255_zpid/,Upper West Side
268,/homedetails/470-W-End-Ave-APT-7D-New-York-NY-10024/244783385_zpid/,Upper West Side
269,/homedetails/35-W-90th-St-5F-New-York-NY-10024/244695607_zpid/,Upper West Side
270,/homedetails/312-W-82nd-St-New-York-NY-10024/31526383_zpid/,Upper West Side
271,/homedetails/269-W-87th-St-C-New-York-NY-10024/2085360520_zpid/,Upper West Side
272,/homedetails/323-W-80th-St-New-York-NY-10024/2107017213_zpid/,Upper West Side
273,/homedetails/139-W-78th-St-New-York-NY-10024/83937611_zpid/,Upper West Side
274,/homedetails/16-W-77th-St-14F-New-York-NY-10024/2084960802_zpid/,Upper West Side
275,/homedetails/52-Riverside-Dr-APT-1B-New-York-NY-10024/244800079_zpid/,Upper West Side
276,/homedetails/110-W-86th-St-APT-4E-New-York-NY-10024/31524542_zpid/,Upper West Side
277,/homedetails/49-W-90th-St-New-York-NY-10024/2110436304_zpid/,Upper West Side
278,/homedetails/263-W-90th-St-TWNH-New-York-NY-10024/2086545581_zpid/,Upper West Side
279,/homedetails/116-W-81st-St-New-York-NY-10024/2086629474_zpid/,Upper West Side
280,/homedetails/223-W-80th-St-APT-1-New-York-NY-10024/80003654_zpid/,Upper West Side
281,/homedetails/2373-Broadway-821-02-New-York-NY-10024/2087829084_zpid/,Upper West Side
282,/homedetails/324-W-80th-St-New-York-NY-10024/31526368_zpid/,Upper West Side
283,/homedetails/139-W-85th-St-APT-3-New-York-NY-10024/72522768_zpid/,Upper West Side
284,/homedetails/211-Central-Park-W-14E-New-York-NY-10024/244725078_zpid/,Upper West Side
285,/homedetails/203-W-81st-St-APT-3F-New-York-NY-10024/2085731284_zpid/,Upper West Side
286,/homedetails/555-W-End-Ave-THE-New-York-NY-10024/2087596827_zpid/,Upper West Side
287,/homedetails/144-W-82nd-St-New-York-NY-10024/31524390_zpid/,Upper West Side
288,/homedetails/139-W-87th-St-New-York-NY-10024/31524669_zpid/,Upper West Side
289,/homedetails/102-W-85th-St-APT-3D-New-York-NY-10024/2085052740_zpid/,Upper West Side
